time,data,model,residual
2461001.983354,0.034358,3.658467729219189,0.00146258240578101
2461001.984067,0.03394,3.6769916141997547,-0.0037712091538977255
2461001.984664,0.033843,3.676185106891405,0.00014275824777953972
2461001.985261,0.034235,3.6643400326672957,-0.0005158631756394527
2461001.985858,0.034699,3.647299521249435,0.0019080814520457956
2461001.986455,0.035445,3.622776548955062,0.003335999324812544
2461001.987051,0.035985,3.603750598538157,0.005945633903063019
2461001.987648,0.036356,3.589880059740691,0.008679703381800241
2461001.988246,0.036047,3.6021234432796967,0.005703740368800947
2461001.988843,0.036231,3.6008631368226967,0.0014360606269510079
2461001.989442,0.035333,3.626924753861311,0.002623962618619302
2461001.990039,0.03437,3.663121231786854,-0.003570062129917506
2461001.990636,0.034083,3.6648321919391083,0.0038232716605137718
2461001.994249,0.035113,3.646397482436603,-0.010067323672322104
2461001.994963,0.036022,3.616425335143293,-0.007844889864754734
2461001.995559,0.037638,3.5628823372251164,-0.001948682027561155
2461001.996154,0.037702,3.565919892076038,-0.0068308648004093975
2461001.996749,0.035957,3.613632333797309,-0.0030909590117493835
2461001.997345,0.03467,3.653240105777173,-0.0031247099181648252
2461001.99794,0.031588,3.747907413999345,0.003287262648091094
2461001.998536,0.035207,3.632717579720306,0.0007098696003775551
