time,data,model,residual
0.0,0.034358,0.03443146167682907,-7.346167682906884e-05
0.0007130000740289688,0.03394,0.033844356524772516,9.564347522748179e-05
0.0013100001960992813,0.033843,0.03383874237277631,4.257627223690219e-06
0.0019070003181695938,0.034235,0.03421618030880819,1.881969119180843e-05
0.002503999974578619,0.034699,0.0347560646235954,-5.7064623595400044e-05
0.0031010000966489315,0.035445,0.0355465700464844,-0.00010157004648440188
0.003696999978274107,0.035985,0.036162808946712116,-0.000177808946712113
0.0042940001003444195,0.036356,0.03664408024882781,-0.00028808024882780864
0.004891999997198582,0.036047,0.036257080372595944,-0.0002100803725959416
0.005489000119268894,0.036231,0.03630523650202975,-7.423650202974946e-05
0.0060880002565681934,0.035333,0.03544274593014786,-0.00010974593014785594
0.006684999912977219,0.03437,0.03427382886694253,9.617113305746688e-05
0.007282000035047531,0.034083,0.034204591981699305,-0.00012159198169930246
0.01089500030502677,0.035113,0.03482088951281928,0.0002921104871807176
0.011609000153839588,0.036022,0.03577664247144876,0.0002453575285512391
0.012205000035464764,0.037638,0.03754705882914097,9.094117085902548e-05
0.01280000014230609,0.037702,0.037423900467001496,0.0002780995329985034
0.013395000249147415,0.035957,0.03584148061829724,0.0001155193817027611
0.01399100013077259,0.03467,0.03456014083893681,0.00010985916106318744
0.014586000237613916,0.031588,0.03164087279973419,-5.287279973419101e-05
0.015182000119239092,0.035207,0.03519874641851979,8.253581480210936e-06
