time,data,model,residual
0.0,0.037691,0.03430938752706365,0.003381612472936349
0.004951000213623047,0.033639,0.03439446929634227,-0.0007554692963422649
0.007579000201076269,0.033996,0.03444021897851619,-0.00044421897851619485
0.008175000082701445,0.034906,0.034450545589118406,0.0004554544108815936
0.008772000204771757,0.035238,0.03446085363333977,0.0007771463666602293
0.00936900032684207,0.034955,0.03447111756935955,0.00048388243064045183
0.009965000208467245,0.034464,0.034481312242312843,-1.7312242312841897e-05
0.01056000031530857,0.034254,0.034491429985071057,-0.00023742998507105678
0.011156000196933746,0.034007,0.03450149695436103,-0.0004944969543610248
0.011751000303775072,0.033404,0.03451147165427414,-0.0011074716542741336
0.012346000410616398,0.034335,0.03452136343010992,-0.0001863634301099218
0.012942000292241573,0.034803,0.034531181184803555,0.00027181881519644513
0.013538999948650599,0.034375,0.034540917039573696,-0.00016591703957369308
0.014134000055491924,0.034668,0.03455051506171713,0.0001174849382828691
0.01472900016233325,0.034655,0.03456000091457877,9.499908542123098e-05
0.015325000043958426,0.03374,0.03456938325189413,-0.0008293832518941335
0.01592000015079975,0.033499,0.034578623743018636,-0.0010796237430186345
0.016515000257641077,0.034001,0.03458773152619053,-0.0005867315261905287
0.017111000139266253,0.034159,0.034596714993221665,-0.0004377149932216634
0.017707000020891428,0.03446,0.03460555228682463,-0.00014555228682463367
0.01830300036817789,0.035066,0.03461423712800769,0.0004517628719923131
0.018899000249803066,0.034735,0.034622763375605506,0.00011223662439449611
0.01949500013142824,0.034914,0.03463112507073842,0.0002828749292615798
0.020091000013053417,0.034406,0.034639316413179105,-0.00023331641317910629
0.02068700036033988,0.036151,0.034647331777917255,0.0015036682220827477
0.021283000241965055,0.035861,0.03465516569366339,0.0012058343063366048
0.02187900012359023,0.035268,0.03466281288373554,0.0006051871162644634
0.022476000245660543,0.034785,0.0346702805920363,0.00011471940796370372
0.02307200012728572,0.034568,0.03467753886631496,-0.00010953886631495657
0.023668000008910894,0.034195,0.03468459564390222,-0.0004895956439022187
0.02426300011575222,0.033923,0.034691435058895076,-0.0007684350588950742
0.024858999997377396,0.033717,0.03469807574324647,-0.0009810757432464762
0.025497000198811293,0.03423,0.034704946518645155,-0.00047494651864515847
0.026093000080436468,0.034327,0.03471113856320304,-0.0003841385632030389
0.026688999962061644,0.034684,0.034717108044800195,-3.3108044800195247e-05
0.027285000309348106,0.034444,0.03472285141008659,-0.0002788514100865863
0.027881000190973282,0.034266,0.03472836529472307,-0.00046236529472307164
0.028476000297814608,0.034632,0.03473363788953872,-0.00010163788953871516
0.029072000179439783,0.034574,0.03473868397261192,-0.00016468397261192036
0.02966800006106496,0.034284,0.0347434917510834,-0.00045949175108339624
0.03026500018313527,0.034703,0.03474806615769459,-4.506615769458988e-05
0.030860000289976597,0.03474,0.03475238249628241,-1.2382496282409283e-05
0.03145600017160177,0.035796,0.03475646103720838,0.0010395389627916238
0.03205200005322695,0.035329,0.03476029243130452,0.0005687075686954812
0.03264800040051341,0.034945,0.034763875003613595,0.00018112499638640173
0.03324300004169345,0.034585,0.03476720190395719,-0.0001822019039571937
0.03383900038897991,0.03445,0.03477028307794305,-0.00032028307794304545
0.03443500027060509,0.034879,0.0347731116869346,0.00010588831306539842
0.03503000037744641,0.03435,0.034775682812316744,-0.00042568281231674526
0.03562600025907159,0.034402,0.03477800449868037,-0.00037600449868036706
0.036222000140696764,0.034869,0.03478007183353389,8.89281664661068e-05
0.03681800002232194,0.035056,0.034781884654763624,0.0002741153452363726
0.0374140003696084,0.03465,0.03478344301869322,-0.00013344301869321756
0.03801000025123358,0.034561,0.03478474719517209,-0.00022374719517209013
0.03860600013285875,0.034876,0.03478579767450131,9.020232549868806e-05
0.03920200001448393,0.034949,0.03478659516184663,0.00016240483815337103
0.03979800036177039,0.038004,0.034787140578227016,0.003216859421772987
0.04039400024339557,0.035219,0.0347874350582129,0.00043156494178710203
0.04099000012502074,0.035488,0.0347874799515499,0.0007005200484501012
0.04158600000664592,0.034445,0.03478727682018962,-0.00034227682018961314
0.042181000113487244,0.034228,0.03478682839655383,-0.0005588283965538288
0.04277699999511242,0.033586,0.034786135154391704,-0.0012001351543917058
0.04339300002902746,0.033841,0.03478516427588718,-0.0009441642758871785
0.043989000376313925,0.034503,0.03478398127478209,-0.0002809812747820925
0.04458400001749396,0.033881,0.034782563870125946,-0.0009015638701259446
0.045180000364780426,0.034779,0.03478091010485245,-1.910104852453909e-06
0.0457760002464056,0.035924,0.03477902518208355,0.0011449748179164498
0.04637100035324693,0.036288,0.03477691604905114,0.0015110839509488577
0.0469670002348721,0.035839,0.034774579025093025,0.001064420974906978
0.04756300011649728,0.036155,0.0347720210704222,0.0013829789295777967
0.048158999998122454,0.036423,0.034769245983684374,0.0016537540163156228
0.04875400010496378,0.036335,0.03476626294187479,0.0015687370581252066
0.049349999986588955,0.035197,0.03476306608912033,0.00043393391087966776
0.04994500009343028,0.034533,0.03475967049332717,-0.00022667049332716904
0.050540999975055456,0.033979,0.03475606927613464,-0.0007770692761346343
0.05113700032234192,0.033188,0.03475227268652019,-0.0015642726865201864
0.051733000203967094,0.033323,0.03474828562177604,-0.0014252856217760387
0.05232800031080842,0.032848,0.0347441202931789,-0.001896120293178899
0.052924000192433596,0.033436,0.03473976792568734,-0.0013037679256873366
0.05352000007405877,0.033473,0.03473524075850487,-0.0012622407585048678
0.0541150001809001,0.035335,0.03473055236318253,0.0006044476368174678
0.05471100006252527,0.036811,0.034725692687559234,0.0020853073124407692
0.0553060001693666,0.03675,0.03472068387873273,0.0020293161212672703
0.05590300029143691,0.035704,0.03471550631049978,0.0009884936895002208
0.056498000398278236,0.035341,0.034710200818205944,0.0006307991817940534
0.05709400027990341,0.034526,0.034704747313422525,-0.00017874731342252398
0.05769000016152859,0.033895,0.03469916102620655,-0.0008041610262065485
0.0582870002835989,0.033905,0.03469343883501889,-0.0007884388350188898
0.058882000390440226,0.033138,0.03468761649915232,-0.0015496164991523204
0.0594780002720654,0.033876,0.03468167177865145,-0.0008056717786514497
0.06007400015369058,0.034489,0.03467562129631272,-0.00018662129631272228
0.06067000003531575,0.034793,0.03466947210422474,0.0001235278957752578
19.0643380000256,0.037376,0.03587734722059725,0.0014986527794027468
19.070693000219762,0.033774,0.03558179350462917,-0.0018077935046291738
19.076994000002742,0.034575,0.03522385914554859,-0.0006488591455485887
19.083295000251383,0.035717,0.03481202003245828,0.0009049799675417206
20.027340000029653,0.034356,0.035124759880848684,-0.0007687598808486865
20.028065000195056,0.034424,0.0351779126300406,-0.0007539126300405985
20.028673000168055,0.034377,0.03522206004515734,-0.0008450600451573448
20.029281000141054,0.033804,0.035265789577183064,-0.0014617895771830633
20.029889000114053,0.035055,0.035309075460052484,-0.00025407546005248166
20.030497000087053,0.034954,0.035351892328442776,-0.00039789232844277683
20.031104000285268,0.03568,0.03539414606109373,0.00028585393890627475
20.031712000258267,0.036251,0.035435951373506684,0.0008150486264933143
20.032320000231266,0.038076,0.03547721420527944,0.0025987857947205595
20.03292699996382,0.039602,0.03551784450384646,0.004084155496153541
20.033536000177264,0.039315,0.035558018604133185,0.003756981395866818
20.03414500039071,0.036604,0.03559757896519181,0.0010064210348081845
20.034755000378937,0.035028,0.035636566791234996,-0.000608566791234999
20.03536400012672,0.035036,0.03567483260720482,-0.00063883260720482
20.035973000340164,0.03433,0.035712419845134874,-0.0013824198451348746
20.036582000087947,0.034768,0.03574930797002532,-0.0009813079700253177
20.037190000060946,0.034662,0.03578541834771065,-0.001123418347710653
20.03779900027439,0.034692,0.03582085051006998,-0.00112885051006998
20.038409000262618,0.034484,0.03585558209014891,-0.0013715820901489123
20.039017000235617,0.034674,0.035889426160976116,-0.001215426160976113
20.039627000223845,0.034416,0.035922587971482116,-0.0015065879714821137
20.040235999971628,0.03455,0.035954885741153984,-0.001404885741153987
20.040845000185072,0.034837,0.03598635848930248,-0.0011493584893024766
20.041454000398517,0.037649,0.03601699084072965,0.0016320091592703506
20.0420630001463,0.038966,0.03604676812057863,0.0029192318794213704
20.042672000359744,0.039214,0.03607567643072163,0.003138323569278366
20.043281000107527,0.039961,0.036103702502495505,0.0038572974975044985
20.04389000032097,0.038238,0.0361308338834101,0.002107166116589898
20.044499000068754,0.036329,0.03615705877514121,0.00017194122485879315
20.045108000282198,0.034427,0.03618236620829246,-0.001755366208292461
20.04571700002998,0.03466,0.036206745890306036,-0.0015467458903060324
20.046326000243425,0.033828,0.03623018836796448,-0.002402188367964485
20.04693499999121,0.034121,0.03625268488546223,-0.002131684885462233
20.047544000204653,0.029703,0.03627422753437352,-0.006571227534373517
20.048152999952435,0.033442,0.03629480912209494,-0.002852809122094943
20.04876200016588,0.033762,0.03631442330904676,-0.0025524233090467585
20.049371000379324,0.034347,0.036333064501542015,-0.001986064501542012
20.049980000127107,0.036316,0.03635072790662686,-3.472790662686215e-05
20.05058900034055,0.039846,0.03636740957294101,0.003478590427058989
20.051198000088334,0.038855,0.036383106301149944,0.002471893698850057
20.062944000121206,0.035415,0.036495000899353994,-0.0010800008993539917
20.063552000094205,0.036042,0.036491329969383646,-0.00044932996938364805
20.06416100030765,0.03667,0.03648679108389799,0.0001832089161020109
20.064770000055432,0.036347,0.03648140387825289,-0.00013440387825289224
20.065379000268877,0.036572,0.036475183361039595,9.681663896040499e-05
20.065989000257105,0.037418,0.03646813303351735,0.0009498669664826515
20.066598000004888,0.037251,0.03646029243723352,0.0007907075627664809
20.067207000218332,0.035658,0.03645166774889699,-0.0007936677488969909
