time,data,model,residual
2460978.859963,0.347014,1.1832146879220524,-0.03408217893451182
2460978.864914,0.312615,1.2510450744108803,0.011430393964872332
2460978.867542,0.311211,1.2490113656395219,0.018351286679522127
2460978.868138,0.318771,1.2356758422111147,0.005627145684220292
2460978.868735,0.325533,1.2249960612930482,-0.0064836126124021565
2460978.869332,0.323579,1.230070171276956,-0.0050209925640412045
2460978.869928,0.31766,1.245606637709579,-0.000512966617514099
2460978.870523,0.316688,1.256190806732862,-0.007769825025921051
2460978.871119,0.313863,1.2551248444948158,0.0030248516241506707
2460978.871714,0.308404,1.2486933880439164,0.028506606418464475
2460978.872309,0.314118,1.2425902635165893,0.014677677430069869
2460978.872905,0.322832,1.235213610621854,-0.007655052254236683
2460978.873502,0.314496,1.2265339240333946,0.029428260646731985
2460978.874097,0.320233,1.2260006622627813,0.010334127933951498
2460978.874692,0.318008,1.241626154020788,0.0022787322433395207
2460978.875288,0.308296,1.263650760334985,0.013929514689460465
2460978.875883,0.307855,1.2705507120490582,0.008583759099580979
2460978.876478,0.311803,1.2539825775748688,0.011316698875676101
2460978.877074,0.31636,1.230830672256118,0.01871541057120707
2460978.87767,0.315583,1.2236271062560247,0.02858889286506794
2460978.878266,0.322781,1.233862607226751,-0.006132514064890238
2460978.878862,0.321463,1.2421530671318868,-0.00998055055814917
2460978.879458,0.319365,1.2340660457749073,0.00521565671451607
2460978.880054,0.32747,1.2167330993247136,-0.004661898837088119
2460978.88065,0.332844,1.2064896723020586,-0.012091503714329876
2460978.881246,0.335759,1.2079553184420708,-0.02302447527832463
2460978.881842,0.327761,1.2132634338111423,-0.002156623764009824
2460978.882439,0.321332,1.217943407381801,0.01467164979910529
2460978.883035,0.320071,1.2271722362789805,0.009711946921462378
2460978.883631,0.316102,1.242949560610876,0.0074823302376911816
2460978.884226,0.312197,1.255533753697858,0.008394432619598158
2460978.884822,0.310625,1.2546349602581046,0.014774024548376952
2460978.88546,0.317256,1.240567432723802,0.005907956535457615
2460978.886056,0.318312,1.2334789530278172,0.00938851862932677
2460978.886652,0.32051,1.2379290313944988,-0.0025329918277501307
2460978.887248,0.314697,1.241485913971014,0.013782578997411754
2460978.887844,0.314514,1.2342045427304378,0.02169550223270189
2460978.888439,0.31637,1.224351266333819,0.02516049739357884
2460978.889035,0.319227,1.2273020168451076,0.01244894175334621
2460978.889631,0.315626,1.2423064911465889,0.009761580245726709
2460978.890228,0.321126,1.2515009624472995,-0.018189636667215625
2460978.890823,0.321274,1.2435220052212308,-0.010710956406113192
2460978.891419,0.329908,1.2288491483081903,-0.024831265708453065
2460978.892015,0.323952,1.2269791356621802,-0.0031807994546206864
2460978.892611,0.324618,1.2419583168317454,-0.020389811071267694
2460978.893206,0.317586,1.2596423014144518,-0.014295674838950445
2460978.893802,0.314747,1.266960441289397,-0.011864439631880774
2460978.894398,0.319997,1.265252431552721,-0.02811719852785277
2460978.894993,0.314112,1.2617539598158032,-0.004465279912937659
2460978.895589,0.314418,1.2568538292082132,-0.0006223313170419242
2460978.896185,0.3231,1.2471157272659539,-0.020458122310063942
2460978.896781,0.323828,1.2367166034378774,-0.012502597431823137
2460978.897377,0.320455,1.2348813434393744,0.0007010260873823171
2460978.897973,0.318206,1.2402179358035306,0.0030111534002286167
2460978.898569,0.319284,1.2373013568154023,0.002255754022134182
2460978.899165,0.321307,1.2160759108374481,0.016623621157880075
2460978.899761,0.351843,1.1896153426832818,-0.05548763032718407
2460978.900357,0.321628,1.1832425894575185,0.048372785194730206
2460978.900953,0.325829,1.2057256901737303,0.01179997101016017
2460978.901549,0.317548,1.2391618784818146,0.00631466705828343
2460978.902144,0.315424,1.2602963603590025,-0.00753319754492332
2460978.90274,0.309769,1.2649435097702326,0.007461605821048378
2460978.903356,0.312961,1.266095084841461,-0.004820636853807292
2460978.903952,0.318009,1.2655207058718903,-0.021619233781298153
2460978.904547,0.313689,1.2581292795997663,0.0006224960423921733
2460978.905143,0.320141,1.238710901643007,-0.0020641445908897715
2460978.905739,0.329811,1.2154867512864216,-0.01114959210795785
2460978.906334,0.336072,1.2007838749692759,-0.01686470127799211
2460978.90693,0.330098,1.1959378529405789,0.007454914479591457
2460978.907526,0.333853,1.1934597320195732,-0.002347939902753726
2460978.908122,0.333746,1.1926173041975843,-0.0011574774824385514
2460978.908717,0.335527,1.2031618577698708,-0.017480542200822846
2460978.909313,0.323394,1.2295434444594102,-0.0038733396696584155
2460978.909908,0.316497,1.2600902842724928,-0.011014278768719299
2460978.910504,0.313671,1.2788403715771257,-0.02002629278624557
2460978.9111,0.306691,1.2842975901376177,-0.0010501690921425055
2460978.911696,0.305877,1.2879375463568579,-0.001804601448332388
2460978.912291,0.300736,1.293340803571649,0.011195648911253464
2460978.912887,0.30976,1.2867891162737626,-0.014352455344511794
2460978.913483,0.30639,1.2561800633184972,0.028133470113075543
2460978.914078,0.325919,1.2125670587914452,0.004658743370094864
2460978.914674,0.337526,1.1837842422621352,-0.004552323858366236
2460978.915269,0.33559,1.1859270779876279,-0.00044960580535335914
2460978.915866,0.325913,1.2085688954280567,0.008676894758707032
2460978.916461,0.324772,1.2307570011011768,-0.009703450540708758
2460978.917057,0.316816,1.2440036955219862,0.003978538407197307
2460978.917653,0.311917,1.2538948224156161,0.011007564633528588
2460978.91825,0.313639,1.2640542532884482,-0.005129404515956448
2460978.918845,0.304903,1.269285630872533,0.020310125391483025
2460978.919441,0.312634,1.2668389619874107,-0.004429480083917303
2460978.920037,0.31542,1.262392810978452,-0.009615879483624079
2460978.920633,0.32247,1.2604686674666974,-0.03169196148028597
