time,data,model,residual
2460998.8880282524,0.1238051106106965,2.284453570904531,-0.016300002166755867
2460998.8886362268,0.1238692489448882,2.2712829054887598,-0.003691666361739898
2460998.88924353,0.1231251826209525,2.2572957217750274,0.016837059080840433
2460998.889851852,0.1260986574784196,2.24277806071312,0.005445782188393977
2460998.890459618,0.1246466266511239,2.2257391669095195,0.03505950919650491
2460998.8910671296,0.1279393979032079,2.2057729929512115,0.026716250676171338
2460998.891674896,0.13000728837006,2.1856514142653984,0.029429335541121482
2460998.892282523,0.1361847395775656,2.171192006795922,-0.0065131184586531
2460998.892890174,0.1406547420969367,2.1678988709049696,-0.038284817771509605
2460998.8934991783,0.1398889606218871,2.1775392773061624,-0.04199788572718077
2460998.8941084608,0.1320813166711647,2.197256103845756,0.0006404221495341922
2460998.8947177087,0.1283445471483782,2.220146360806441,0.0089100843273342
2460998.895327072,0.1263487512969508,2.2391325982439554,0.006940016379835434
2460998.8959359955,0.1242079961057172,2.250332141325235,0.014293970667405898
2460998.896545023,0.1246268837200033,2.25517420146844,0.005796459339196591
2460998.897153345,0.124395551639544,2.2580073078603893,0.004980566271527653
2460998.897762396,0.1270481544024041,2.262931877293395,-0.02285277864851265
2460998.898371528,0.1244267296038325,2.2696487857677767,-0.006933001776876502
2460998.8989798613,0.1242289391122808,2.273968930094323,-0.009525871241478079
2460998.899589699,0.1235756853837156,2.2682892730210997,0.0018781573475474822
2460998.9001989467,0.1257379964045044,2.2493227469348223,0.0020109137574571
2460998.9008078706,0.1256932461385167,2.21812023150928,0.03359991245355065
2460998.901417118,0.1324655844879302,2.1821216806831907,0.012620669076544466
2460998.9020261574,0.1336436402128118,2.151845474617538,0.033283784059599864
2460998.902635185,0.1408863285429853,2.136471212777743,-0.00864334199518968
2460998.903244213,0.139879857289226,2.139847785893473,-0.004235737277503482
2460998.9038525466,0.1394633848336365,2.1595297807039184,-0.020680284459621667
2460998.9044615743,0.1305127477356703,2.188857448734418,0.02201021842324291
2460998.9050709493,0.1263896449637854,2.2204003945455386,0.02532087073306366
2460998.9056798727,0.1282314083348887,2.249264730005312,-0.019250760120635757
2460998.9062888776,0.122819762352565,2.273099956895797,0.003729411308515118
2460998.906897917,0.1276443302196089,2.290777080422199,-0.05578090247922107
2460998.90750706,0.1062227076219767,2.3001816169427483,0.13427496452812981
2460998.908116088,0.1294045389476928,2.2976285412834976,-0.07750231568098531
2460998.908725116,0.1232975979313146,2.2795446248440276,-0.006931164359777142
2460998.90933426,0.1307717444922055,2.245726302670238,-0.037011095807387484
2460998.9099432877,0.1197491860522027,2.201623103162303,0.10269547145915547
2460998.910552431,0.1504497465284027,2.158194697956226,-0.10167334894393631
2460998.9111614586,0.1416037076976607,2.128117163722864,-0.005803725983538843
2460998.9229071643,0.1298950042523978,2.200455843069242,0.015563035740449038
2460998.923514815,0.1306927486838068,2.2177505107503723,-0.008379240719857961
2460998.924123947,0.1313543434425131,2.227691061447723,-0.02380215645942174
2460998.924733218,0.1298848210805132,2.2273075745416717,-0.011203575662430243
2460998.925342257,0.1317755330518776,2.2186871521328566,-0.018274106325695705
2460998.925952072,0.1334756154440077,2.2093107886890255,-0.022815618757013212
2460998.9265611228,0.1320247327413832,2.206990365214184,-0.00862860775412555
2460998.9271702548,0.1296464739543697,2.2170265521015575,0.0010716739237603967
2460998.9277792824,0.1254143027771195,2.2375162301574987,0.01661609959926036
2460998.928388426,0.1244154344301815,2.2598246639391006,0.0029896851726096685
2460998.928997442,0.1232538469112304,2.2727272147000805,0.0002715776732569175
2460998.929605093,0.1233928732419344,2.268010331430755,0.0037644759931581007
2460998.930214236,0.1255246241439861,2.2438426649783905,0.009335010900215046
2460998.930823484,0.129004762323132,2.2078453396189617,0.01564030299568442
2460998.931432535,0.1335084038933768,2.1717774002503965,0.014451089999100386
2460998.9320416558,0.1392892497487751,2.1470020809833943,-0.006796078881998735
2460998.9326500115,0.147841635768616,2.1396917809559652,-0.0641836786559451
2460998.933259028,0.1440361859092053,2.149940282265499,-0.046119314004649414
2460998.9338673614,0.1407834994887117,2.1724779027957797,-0.04385729370067093
2460998.934475926,0.1311593907755338,2.20075871220875,0.004742810940626896
2460998.9350849423,0.1268020366075057,2.2293789709356227,0.012805456708403273
2460998.9356939816,0.1260225356148096,2.2550646223221142,-0.0061851561087129525
2460998.936303137,0.1255676636743002,2.275362571419844,-0.022557105911867215
2460998.936912257,0.1237505447257333,2.287248842435044,-0.018616640658341677
2460998.937520498,0.1220077558389189,2.286945586995278,-0.002914184399022357
2460998.9381296183,0.1261047962929334,2.2715484248514994,-0.023377437159330494
