time,data,model,residual
0.0,0.347014,0.33578067857261257,0.011233321427387422
0.004951000213623047,0.312615,0.31594253862352245,-0.0033275386235224746
0.007579000201076269,0.311211,0.3165393352682372,-0.005328335268237172
0.008175000082701445,0.318771,0.32037846906111245,-0.001607469061112421
0.008772000204771757,0.325533,0.32356336156997373,0.001969638430026288
0.00936900032684207,0.323579,0.32219037515039145,0.0013886248496085551
0.009965000208467245,0.31766,0.31766650409913905,-6.504099139048591e-06
0.01056000031530857,0.316688,0.314471767665045,0.0022162323349550483
0.011156000196933746,0.313863,0.3146673933769991,-0.000804393376999113
0.011751000303775072,0.308404,0.31650389677480495,-0.008099896774804938
0.012346000410616398,0.314118,0.3182953352011368,-0.004177335201136778
0.012942000292241573,0.322832,0.32045733317561254,0.0023746668243874725
0.013538999948650599,0.314496,0.3230142987130017,-0.008518298713001693
0.014134000055491924,0.320233,0.32324716648362467,-0.0030141664836246806
0.01472900016233325,0.318008,0.31876723360981807,-0.0007592336098180552
0.015325000043958426,0.308296,0.3123141225524186,-0.004018122552418568
0.01592000015079975,0.307855,0.3101538765415288,-0.002298876541528827
0.016515000257641077,0.311803,0.31485724975807644,-0.003054249758076444
0.017111000139266253,0.31636,0.3216329489644754,-0.0052729489644754435
0.017707000020891428,0.315583,0.3238735957929688,-0.008290595792968813
0.01830300036817789,0.322781,0.3209849976212966,0.0017960023787033652
0.018899000249803066,0.321463,0.3185383585943023,0.0029246414056977033
0.01949500013142824,0.319365,0.32082395043343054,-0.001458950433430528
0.020091000013053417,0.32747,0.3258735051051631,0.0015964948948368751
0.02068700036033988,0.332844,0.32891345838717595,0.003930541612824023
0.021283000241965055,0.335759,0.3285043797171234,0.0072546202828766004
0.02187900012359023,0.327761,0.32691757941824556,0.0008434205817544616
0.022476000245660543,0.321332,0.3255354973957989,-0.004203497395798894
0.02307200012728572,0.320071,0.32289766935484265,-0.002826669354842659
0.023668000008910894,0.316102,0.3183549034988227,-0.002252903498822678
0.02426300011575222,0.312197,0.3146601012031521,-0.002463101203152074
0.024858999997377396,0.310625,0.3148375785325044,-0.004212578532504396
0.025497000198811293,0.317256,0.3189005042175579,-0.0016445042175579072
0.026093000080436468,0.318312,0.3210496553029249,-0.002737655302924913
0.026688999962061644,0.32051,0.31984049924146163,0.0006695007585383883
0.027285000309348106,0.314697,0.3188187406286341,-0.004121740628634074
