frequency,period,a,b,amplitude,phase_rad,offset
110.7663906525143,0.009028009255416691,0.004632271390604823,0.004338505542761186,0.006346697454644066,0.7526628819943729,0.1264475439663758
18.461065108752383,0.05416805553250015,0.0017615105029342296,0.008117742877910726,0.00830666411285649,1.3571139905542153,0.1264475439663758
180.91843806577336,0.005527352605357158,0.0026786267342395168,-0.0057484976429453905,0.006341944996003305,-1.134741501806689,0.1264475439663758
59.07540834800763,0.016927517353906296,0.0009392619508020797,-0.0021076631223750928,0.0023074784613608974,-1.1515729193192483,0.1264475439663758
238.14773990290576,0.004199074072286833,0.0006254722628019982,0.0020053735087684804,0.002100651913384285,1.268459868155285,0.1264475439663758
199.37950317452575,0.005015560697453717,0.002505012771329187,0.0018031213026428823,0.0030864762135106275,0.6238947702147465,0.1264475439663758
99.68975158726288,0.010031121394907434,-0.011689818289055616,-0.006408738115859839,0.013331308107939517,-2.6401074735981918,0.1264475439663758
