time,data,model,residual
0.0,0.034356,0.03405791911326782,0.0002980808867321799
0.0007250001654028893,0.034424,0.03301557895761497,0.001408421042385033
0.0013330001384019852,0.034377,0.03343816665304489,0.0009388333469551105
0.001941000111401081,0.033804,0.034303936595588946,-0.0004999365955889457
0.002549000084400177,0.035055,0.03539543749884411,-0.0003404374988441039
0.003157000057399273,0.034954,0.036473121021236156,-0.001519121021236157
0.003764000255614519,0.03568,0.03732485906935936,-0.001644859069359357
0.004372000228613615,0.036251,0.03783031444070755,-0.0015793144407075521
0.004980000201612711,0.038076,0.0379480622659399,0.000127937734060099
0.00558699993416667,0.039602,0.03771427783799962,0.0018877221620003798
0.006196000147610903,0.039315,0.0372432671470249,0.0020717328529751
0.006805000361055136,0.036604,0.03662758916194749,-2.3589161947494552e-05
0.007415000349283218,0.035028,0.03596296861385706,-0.0009349686138570637
0.008024000097066164,0.035036,0.03534189944140918,-0.00030589944140918535
0.008633000310510397,0.03433,0.03481005382193357,-0.00048005382193357093
0.009242000058293343,0.034768,0.03439381549649996,0.0003741845035000399
0.009850000031292439,0.034662,0.03411108139166402,0.0005509186083359763
0.010459000244736671,0.034692,0.03397417817455461,0.000717821825445393
0.011069000232964754,0.034484,0.034025456748891444,0.0004585432511085563
0.01167700020596385,0.034674,0.03426918006158232,0.00040481993841768454
0.012287000194191933,0.034416,0.034752121061462596,-0.0003361210614625937
0.012895999941974878,0.03455,0.03542536896827025,-0.0008753689682702501
0.013505000155419111,0.034837,0.03623308351234643,-0.0013960835123464285
0.014114000368863344,0.037649,0.0370622258163204,0.0005867741836796045
0.01472300011664629,0.038966,0.0377670185334314,0.001198981466568598
0.015332000330090523,0.039214,0.0381980550982807,0.0010159449017193012
0.01594100007787347,0.039961,0.03823928903393972,0.0017217109660602817
0.0165500002913177,0.038238,0.03784264024503434,0.0003953597549656643
0.017159000039100647,0.036329,0.03704956954291048,-0.0007205695429104778
0.01776800025254488,0.034427,0.03599156231750146,-0.0015645623175014611
0.018377000000327826,0.03466,0.0348670990763867,-0.00020709907638669783
