Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7,N_Src_Pixels_C8,N_Sky_Pixels_C8,N_Src_Pixels_C9,N_Sky_Pixels_C9,N_Src_Pixels_C10,N_Sky_Pixels_C10
aligned_ZZ_Psc-0002_g_reduced_20251119.fit,2,0,60998.888028252404,2460998.8880282524,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.145252073751414,10,20,39,0.1238051106106965,0.1210539789332382,0.1093465565547151,0.1664469743099301,0.2100168962382196,0.1018735590429909,0.1915426180961505,0.0860161780001311,0.085869080360484,0.0703195459294639,0.0005052545258091,0.0005406784839465,0.0005160589592695,0.0006396842820833,0.0007291665730592,0.000506092778736,0.0006937210842452,0.0004666583698297,0.0004661833617372,0.0004319039903976,245.03513434625552,223.8927246552438,211.88772056104906,260.201757291675,288.02320895908497,201.29423560917883,276.1089758494883,184.3236585074445,184.19593535147615,162.8129109544173,767607.5668510057,1063.2066104697724,1066.6784654324297,1097.9455389171756,1067.1784654324297,950.5544610828244,95033.73971959637,314.1592653589793,364.8165650888577,260.4973260916734,2402.095703125,302.5017887376471,109.50741931361186,2981,6.108485278141247,7.584062856775395,7.663755666516131,7.504370047034658,324.05799519031814,0.9345562193510463,544.1008210096563,516.6453525817717,544.6008210096563,1531.8546474182283,82888.024995012,349.6922171472834,237.0313691027937,2020.2049560546875,263.84077802161465,113.40008606905923,6.624437609839318,7.768065265720056,8.041745348618475,7.494385182821636,349.8434928864862,0.9275730429576509,1209.4405421515123,1637.6577575481413,1209.9405421515123,410.84224245185874,75661.87835943484,339.6661506926364,222.75366033720917,2194.384033203125,240.83923889043515,114.4676734135242,5.99334392333795,7.2989205204604755,7.337841455895901,7.259999585025051,318.2715768054338,0.9104073692530663,1769.8032305772876,250.24371284515234,1770.3032305772876,1798.2562871548475,109534.30355061244,387.3577723674528,282.7729591719841,2920.18603515625,348.65851696416223,116.91954887548876,5.841159030411426,7.649565620599912,7.249719456869754,8.04941178433007,76.51063762268372,0.8891180381159162,1207.808276289191,795.6497844623567,1208.308276289191,1252.8502155376432,133230.00630834317,414.3446537067767,321.54392512718977,2486.852783203125,424.08428144274427,110.9087291191106,6.989864738853509,8.57383134647388,9.27091250316634,7.876750189781418,332.4278359380492,0.74784301377861,1993.0047979974074,1978.5568745010748,1993.5047979974074,69.94312549892516,70969.0455331014,337.268550945135,210.42295622945954,2496.248779296875,225.90148806213762,123.18026863904586,4.996475231694782,6.884583148504879,6.6508790680642464,7.118287228945512,302.0355236823764,0.8552587653572825,1964.3610634777012,451.87347199473896,1964.8610634777012,1596.626528005261,123394.29642892814,405.3116303262542,304.4430191396243,3540.547119140625,392.7762445202104,117.8302072180808,5.7994908433060495,7.170556278646909,7.0911986591215195,7.249913898172298,73.2945447110869,0.9738292768560868,797.7154960272968,1948.8934133662344,798.2154960272968,99.60658663376557,60797.132162515256,318.0860311723844,191.1342410681552,1732.466552734375,193.5232821895111,116.44446336440839,5.882112065862481,7.463728246083106,7.5924676258785215,7.33498886628769,322.4486273651542,0.8737514927279557,109.3604958137617,1268.4862850405104,109.8604958137617,780.0137149594896,60701.383836588066,317.82316340536045,190.9910630370507,1466.395263671875,193.21850580222937,115.79847123916745,7.064135100129247,8.079237717188006,8.310226622328537,7.848248812047474,328.38280073370726,0.8802442679024916,1193.8000075638804,380.280426495776,1194.3000075638804,1668.219573504224,50431.495676470215,301.3389129529668,167.35805934343966,1378.5216064453125,160.52843648855566,116.10255077069613,6.1530169159381405,7.480866981072275,7.636251280915329,7.32548268122922,15.723737617524623,0.9524558557522924,314.1592653589793,2991,314.1592653589793,3036,314.1592653589793,3076,314.1592653589793,3058,314.1592653589793,2999,314.1592653589793,3031,314.1592653589793,3048,314.1592653589793,2929,314.1592653589793,2961
aligned_ZZ_Psc-0003_g_reduced_20251119.fit,3,0,60998.888636226766,2460998.8886362268,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.3185348871194815,10,20,39,0.1238692489448882,0.1205246702307717,0.108950443894166,0.1668162422180804,0.2131450825795481,0.1030491326940143,0.1905483277876528,0.0848648912548169,0.084102695259169,0.0709527173061109,0.0005199008733541,0.0005551779752871,0.0005299768780268,0.0006589537341547,0.0007576563574569,0.0005229022474738,0.0007118196465203,0.0004772231564306,0.0004755487706915,0.0004450931629463,238.25551233596866,217.0919517627385,205.57584379872006,253.15319357295127,281.32157868372786,197.07150464903057,267.69186368928126,177.830623076979,176.85398521137904,159.41093508702784,723749.730909624,1031.3020692199607,1066.6595921427277,1097.973422689707,1067.1595921427277,950.5265773102931,89650.33559184009,314.1592653589793,353.9294059651098,253.3000482041828,2238.177734375,285.3658811857726,102.76671813925107,3072,6.069216279418793,7.7539501450819515,8.050631411699017,7.457268878464886,343.60848540623374,0.9128902983565629,543.8766247771769,516.6926008451592,544.3766247771769,1531.8073991548408,77847.19066428702,338.82925302602615,229.75345242197082,1752.0821533203125,247.79530400077053,106.70412437910403,6.837423549268724,7.9657740329057205,8.414555204039955,7.516992861771487,357.4896723592812,0.8929408334688156,1209.5101510543282,1637.726065222375,1210.0101510543282,410.7739347776251,71105.841460317,329.0863205120222,216.07048676372847,1918.5740966796875,226.33692302236167,107.20394157130819,5.9994205575717725,7.5995627438129665,7.776762415381688,7.422363072244245,331.8469463695303,0.9192332438199501,1770.0451912830356,250.23255727441483,1770.5451912830356,1798.2674427255852,103472.34298622752,376.03375299585895,275.16770013825595,2613.755859375,329.36269719116234,109.25538570473641,6.107066985718453,7.743721226856698,7.517890732574076,7.96955172113932,60.89710037377467,0.8948820148659854,1207.8470997926502,795.6421352917558,1208.3470997926502,1252.857864708244,127160.1380385946,404.24948801223303,314.55856299005774,2292.46728515625,404.7632906618016,104.38423392565181,7.093764497755123,8.722844382345228,9.515706927262178,7.9299818374282784,336.1284753764284,0.7596943772149467,1993.189821733471,1978.4025886808433,1993.689821733471,70.09741131915666,67614.19763379842,327.9662899906612,206.16203462777753,2009.398681640625,215.22267553222704,115.03481312280647,5.55856161241536,7.2334788162116315,7.127086438330622,7.339871194092641,306.3886800989068,0.9051459853135108,1964.4646990566957,451.84169791430605,1964.9646990566957,1596.658302085694,115836.79363765416,392.725177561052,294.95637218127297,3172.2841796875,368.71996598696944,110.69165797987803,5.7568480834260765,7.358400266950822,7.2951646789632,7.421635854938445,59.243210341741786,0.9645932156828847,797.6876206841248,1948.70796608589,798.1876206841248,99.7920339141101,56616.21341465411,307.21360386965665,184.28940874205233,1488.0216064453125,180.21500448175752,108.8842281083566,6.173310649403181,7.717546067307101,8.08139984971819,7.3536922848960105,340.41145133305184,0.8851763234864998,109.50121717404033,1268.4062560420098,110.00121717404033,780.0937439579902,56147.17436713511,306.4855902676178,183.19678363380277,1258.5562744140625,178.72200682344226,108.8403291202335,7.164355867907026,8.16073941315924,8.519538110263122,7.801940716055357,341.0736719134535,0.8943917966593862,1193.8533521303275,380.20576640941323,1194.3533521303275,1668.2942335905868,47949.83870695614,292.49493853378453,163.9339092406815,1209.3408203125,152.6290770134233,108.44758704384715,6.425380788310302,7.712162802545975,7.967122848045451,7.457202757046499,8.584905626071738,0.9331046447261719,314.1592653589793,3091,314.1592653589793,3037,314.1592653589793,3015,314.1592653589793,2999,314.1592653589793,3004,314.1592653589793,3041,314.1592653589793,3046,314.1592653589793,3014,314.1592653589793,3054
aligned_ZZ_Psc-0004_g_reduced_20251119.fit,4,0,60998.88924353011,2460998.88924353,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.142427861640009,10,20,39,0.1231251826209525,0.121200940214188,0.1111582667858347,0.1633211287648071,0.2126899689529736,0.1033376641502969,0.1862745637101559,0.0876206979945082,0.0863850634660769,0.0698868010813686,0.0005152446537697,0.0005518407885273,0.0005294056314762,0.0006465628698065,0.0007515462592725,0.0005183157605838,0.000697316298264,0.000481446971258,0.0004749014708029,0.0004376028439532,238.96450301837774,219.63026788512678,209.9680475175266,252.59899136132123,283.003163582853,199.37202764952235,267.1306610413496,181.99449415074665,181.90102321650514,159.70371775931628,722252.5784397474,1020.6000760230407,1066.5968855244591,1097.9736080342484,1067.0968855244591,950.5263919657516,88927.48061884772,314.1592653589793,350.2783927864928,253.876580600426,2256.30859375,283.06496234396667,97.05675851854227,2950,6.120092955726779,7.535474499721148,7.811575530352214,7.2593734690900815,343.539088707266,0.9163065051609952,544.0089073655867,516.654596092981,544.5089073655867,1531.8454039070189,78074.93593636857,335.7428578906508,232.54384747566857,1855.5989990234375,248.52023971712225,99.79175314157855,6.564036678448618,7.822499145871175,8.265057346651576,7.379940945090774,359.7868939838195,0.8929057970431368,1209.5034932661158,1637.7893042261114,1210.0034932661158,410.7106957738886,72252.8439024218,326.9006953920935,221.02383054205433,2014.2254638671875,229.98794519035076,99.62503593511079,5.831573273248111,7.367040084182507,7.502316332246779,7.231763836118235,327.5705140143893,0.9170172529136611,1769.9345359276151,250.14717615225308,1770.4345359276151,1798.352823847747,101398.57640969589,370.1478378357849,273.94075027578873,2670.92431640625,322.761693161687,102.51452369168078,5.849986040279842,7.62352127458295,7.422649924905927,7.824392624259973,59.768121446442834,0.8983166378143542,1207.8133473823482,795.6911911772362,1208.3133473823482,1252.8088088227637,126673.66137874931,400.61259358138375,316.1998983764243,2309.086669921875,403.21478735953735,97.55120448101597,7.142314707625331,8.555516602120406,9.355353690816207,7.755679513424604,336.3539711081135,0.7554770841590277,1993.1014538548445,1978.55826065476,1993.6014538548445,69.94173934523997,67645.56020116579,324.2209081037391,208.64033907252409,2252.437744140625,215.32250568471844,108.13859466274761,5.239100139003108,6.908204179600938,6.903112835483065,6.91329552371881,314.68654064027544,0.873244847241802,1964.5702956431176,451.7672642352869,1965.0702956431176,1596.7327357647132,113411.58957048226,386.37302411076183,293.52874681533274,3043.256103515625,361.0003016810299,103.46126444838114,5.786963538597733,7.205213031318953,7.204848576045137,7.2055774865927695,45.076698760702186,0.9629015434997805,797.6352196012197,1948.8118169407983,798.1352196012197,99.68818305920172,58185.978961153865,308.13683496794056,188.8316239997977,1633.918212890625,185.21172340617326,103.65898145065773,5.851307975080561,7.484503047583077,7.805338444318975,7.163667650847179,334.52261295557616,0.8722368152277044,109.37756874520386,1268.5116216127933,109.87756874520386,779.9883783872067,57430.68174004171,304.30286105047816,188.72869463595032,1331.7642822265625,182.80753768130182,101.07695365227248,6.934781131996588,8.023518727149183,8.428569380064387,7.618468074233978,337.82130634892263,0.8677981363979995,1193.8690910725006,380.16075985107125,1194.3690910725006,1668.3392401489286,47178.750339668244,287.37686162187083,164.17031654324984,1281.53564453125,150.17462650913274,102.33931948384537,6.104122176393419,7.4345977895279765,7.7381195445497895,7.1310760345061635,14.440682998882593,0.9108613975753148,314.1592653589793,3013,314.1592653589793,2994,314.1592653589793,2997,314.1592653589793,3065,314.1592653589793,3074,314.1592653589793,3057,314.1592653589793,2455,314.1592653589793,2946,314.1592653589793,3130
aligned_ZZ_Psc-0005_g_reduced_20251119.fit,5,0,60998.889851851854,2460998.889851852,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.294276908808799,10,20,39,0.1260986574784196,0.1220179672733856,0.1103619552403947,0.1652801893470544,0.2124837851105732,0.1022540787405407,0.1891248025553688,0.085486731076227,0.0846298583129191,0.0708704734269035,0.0005419945125606,0.0005772123856814,0.000550689599022,0.0006785101284129,0.0007830353677223,0.0005382205655908,0.0007337864846388,0.0004944088212154,0.000491724678428,0.0004592362913466,232.65670510698092,211.39180360680314,200.40682706991618,243.59281081576486,271.35911590897047,189.98545443594287,257.7381929410323,172.90696971402033,172.108218329574,154.32245831244225,667023.6725792061,982.7018911674775,1066.5047346491342,1097.8161587917748,1067.0047346491342,950.6838412082252,84110.78961856283,314.1592653589793,339.62256007661256,247.65960659265096,2042.30126953125,267.73295870313495,90.14487231979494,3085,6.217139933891352,7.783215024725688,8.055656021457569,7.510774027993808,338.124412305269,0.9074638736028174,544.0200337571712,516.7591143656381,544.5200337571712,1531.7408856343618,72537.94059031515,323.93315281130435,223.9287333228579,1644.05419921875,230.89543613309783,93.31905755677866,6.702108049076966,7.990464818963427,8.390051950520126,7.590877687406728,349.3188386562973,0.8980413090712653,1209.4534957356263,1637.749580793105,1209.9534957356263,410.750419206895,66297.33336057294,314.4519651508874,210.8345334358482,1709.71923828125,211.030966362928,94.02515098318952,6.281502723834285,7.653797836244479,7.8181736182905395,7.489422054198419,324.00242666458,0.8695309069387427,1769.959441458447,249.94628684602122,1770.459441458447,1798.5537131539788,94608.83306068493,357.7166131561465,264.47984125184405,2426.498291015625,301.1492688352788,96.18684754076837,6.033014431636639,7.782958206756777,7.480900624503262,8.085015789010292,73.89096142917897,0.9122268547820003,1207.8526301220436,795.5798539484047,1208.3526301220436,1252.9201460515953,116893.69907331176,385.58473115421947,303.1595642374092,2090.160888671875,372.0842004762814,91.54629992712172,7.046501606665755,8.713595501002693,9.49905160607019,7.928139395935198,333.13018748008597,0.73190103373771,1993.0517047282901,1978.3942287047932,1993.5517047282901,70.10577129520675,61878.55636302319,311.4456808117905,198.6816969229924,1814.763671875,196.96556233131187,101.11273581820383,5.4947219741068105,7.2335177207792345,7.159933642386903,7.3071017991715665,310.5085477198163,0.8771886069435557,1964.3272322398698,451.65376047300265,1964.8272322398698,1596.8462395269974,106087.03149173896,374.0091257832604,283.6482432602908,2895.572021484375,337.68550919711646,97.34343265412025,6.000859182973632,7.303867463264977,7.186184842326371,7.4215500842035835,274.2196784501272,0.9679444625785529,797.681835864732,1948.7609567964957,798.181835864732,99.73904320350425,52530.97222360394,293.03769835666765,179.2635299764962,1364.9046630859375,167.2112778961924,95.908093742145,6.06902346641811,7.684863976523525,7.990028039178654,7.379699913868397,329.7192089464469,0.8497970941084257,109.41064655364922,1268.2831564689607,109.91064655364922,780.2168435310393,52045.51439285117,291.78576827621066,178.36892697105012,1156.54541015625,165.66601762765293,95.4627183923519,6.81071354721541,8.276297017890748,8.52076460041123,8.031829435370268,330.20320380525743,0.889448783382628,1193.8727642528943,380.22243672047205,1194.3727642528943,1668.2775632795278,44143.79202310405,278.1407113445351,158.7102866376968,1127.5567626953125,140.51405414595175,95.50538527993747,6.287184172269027,7.711229652006558,8.029651277394654,7.3928080266184635,357.2014712801008,0.9203224995208114,314.1592653589793,3021,314.1592653589793,3078,314.15926535897927,3057,314.1592653589793,3019,314.1592653589793,3001,314.1592653589793,3016,314.1592653589793,2976,314.1592653589793,3065,314.1592653589793,2959
aligned_ZZ_Psc-0006_g_reduced_20251119.fit,6,0,60998.890459618066,2460998.890459618,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.297668502879581,10,20,39,0.1246466266511239,0.1205438253775402,0.109599817095284,0.1675829264117079,0.2099049056590411,0.1039905249590044,0.1925279680538379,0.0840861517455752,0.0841979011280475,0.0703973233202715,0.000557944478349,0.0005934567837622,0.0005679689553321,0.0007072135334574,0.000803600595395,0.0005609841090336,0.0007665280072307,0.0005081073886873,0.0005073188972306,0.0004737918429714,223.40328023310326,203.12148866739278,192.9679713413288,236.9622730385771,261.20551286534374,185.3716055132941,251.16886302616396,165.48893721623313,165.96641991392966,148.58280986596608,624197.3470305388,951.0703925846743,1066.7262407879434,1097.9195776590798,1067.2262407879434,950.5804223409202,77804.09367193759,314.1592653589793,327.47009772510376,237.59144487522212,2032.4522705078125,247.6581220134744,84.6029150424694,2956,5.929995104490715,7.661345312382142,7.928996389870611,7.393694234893673,344.69654146241464,0.9219539769395638,544.0930626413945,516.7242026144363,544.5930626413945,1531.7757973855637,67148.76678404058,312.34588124864956,214.9820785713687,1552.879150390625,213.7411631240986,87.82393501023739,6.763866977202208,7.92891230579578,8.408322637041534,7.449501974550027,0.6655773855489894,0.8859384248498999,1209.3903405148767,1637.8157803601748,1209.8903405148767,410.6842196398252,61654.583942702535,303.8557032888897,202.9074434850567,1689.486328125,196.25263597510613,88.38433311812283,6.21452506070872,7.4518244389259,7.700280859837114,7.203368018014687,333.9940558398115,0.897048180597762,1770.0792727560176,250.20427719674367,1770.5792727560176,1798.2957228032562,89590.91102443612,347.76231140400455,257.6211052391932,2312.819580078125,285.1767269129038,90.54716071604302,5.990829948567972,7.736397394354487,7.504030713495334,7.968764075213639,64.87361073099167,0.9101541839514189,1207.8387763952624,795.547202993315,1208.3387763952624,1252.9527970066852,108291.22572215759,371.63137946313424,291.3941924887967,2069.02294921875,344.70167734323167,86.24922561162634,7.112316434669313,8.629044065881496,9.51285480330591,7.745233328457082,336.78102639141764,0.7385128163334745,1993.394893925678,1978.6002358243575,1993.894893925678,69.89976417564253,58796.34682384068,303.00989257280906,194.0410140560435,1812.77734375,187.15458465519407,95.17694369275019,5.704175045701698,7.173308647036887,7.173696516787068,7.172920777286706,315.03009834851576,0.9018591736103202,1964.5089936346592,451.8769274643398,1965.0089936346592,1596.6230725356602,100773.69261578654,363.80511387245207,276.9991096142678,2794.724609375,320.7726262685132,91.19308795209317,5.783442414327933,7.2847916911716055,7.323196855050362,7.246386527292849,35.81489137808791,0.9670860433272218,797.6812748068553,1948.700962677222,798.1812748068553,99.79903732277808,48415.296844335506,282.4168460115464,171.4320428405184,1325.7679443359375,154.11067628074875,90.36211243527109,6.036014303521287,7.607534098344754,8.021459920413616,7.193608276275893,337.4369074124446,0.8564073238305088,109.44105456051027,1268.3912204242702,109.94105456051027,780.1087795757298,48474.643286972925,281.8840321990455,171.96661658629793,1157.6253662109375,154.29958187476205,89.48757819933013,7.128777003583267,8.040312414410735,8.47358224963106,7.607042579190409,339.89143123549024,0.8679068412324271,1193.8063889283558,380.24074684852826,1194.3063889283558,1668.2592531514717,41051.87998626635,268.7212456535996,152.7675263874933,1075.171142578125,130.67219246059076,89.79300614258295,6.312742736022716,7.542731241524779,7.8787263162117664,7.20673616683779,4.950934773617475,0.9134693158949798,314.1592653589793,3105,314.1592653589793,3031,314.1592653589793,3111,314.1592653589793,3160,314.1592653589793,3041,314.1592653589793,3101,314.1592653589793,3047,314.1592653589793,3108,314.1592653589793,3034
aligned_ZZ_Psc-0007_g_reduced_20251119.fit,7,0,60998.89106712956,2460998.8910671296,NaN,NaN,0,NaN,NaN,-40,40,NaN,NaN,6.096865170075286,10,20,39,0.1279393979032079,0.1209421006485725,0.1098979124841446,0.163451333899601,0.211912111607759,0.1050675352051669,0.1906633184167141,0.0864758639309644,0.0831993852662456,0.0708158902287328,0.0005779844315938,0.0006084963415868,0.0005828499236522,0.0007144520958556,0.0008273697833613,0.0005767260170082,0.000780530829018,0.0005258746031697,0.0005175082902454,0.0004862689166198,221.35440145058473,198.75567424641747,188.55267543919302,228.7785771051086,256.12744853557496,182.17928809628665,244.27391120039678,164.4419856173683,160.76918347875963,145.63112674567077,593851.0669701953,926.5532264765336,1066.7133425225343,1098.0467254181979,1067.2133425225343,950.4532745818021,75976.94795234439,314.1592653589794,322.1165160225388,235.8679054725285,1972.7655029296875,241.84213655302526,79.7806439816626,2928,5.886076697248895,7.600980026547996,7.913387757174396,7.288572295921594,354.0450293588736,0.9193703586532662,544.1336197918822,516.6138885920011,544.6336197918822,1531.886111407999,64072.5292325231,304.500008712024,210.41880919326562,1496.4473876953125,203.94919487512027,82.65227027955093,6.42440933863273,7.861237300146058,8.344744025766369,7.377730574525747,11.64000560921903,0.8744079062163651,1209.4395922931958,1637.5896918669364,1209.9395922931958,410.9103081330636,58800.896778368086,296.557711757755,198.27809039206494,1691.4090576171875,187.1690676102717,83.54505153487378,5.907413951426509,7.379704393800511,7.702616503466599,7.0567922841344215,339.19180230753614,0.889255768455329,1769.7837431743717,250.18826603281215,1770.2837431743717,1798.3117339671878,83429.14413844826,336.25958196140164,248.1093435369371,2151.21728515625,265.5632137512053,85.33748301983672,5.85362600149951,7.766823441474644,7.55998297919965,7.973663903749638,59.795986500910345,0.8974462042029862,1207.8509970045895,795.7388531411226,1208.3509970045895,1252.7611468588775,103839.40582558092,362.9450449834892,286.1022825929603,1831.770263671875,330.53109449733114,80.50893590738485,7.560582660301916,8.631108381832604,9.533580023978361,7.728636739686848,338.5176996995775,0.7478193064156103,1993.0928509890716,1978.348468748725,1993.5928509890716,70.15153125127495,56462.13095377268,295.87749952985115,190.82941772690018,1821.9669189453125,179.72454477589665,89.6617336720811,5.31981039389926,6.946079961859583,7.0477533972895685,6.844406526429597,324.2445401268268,0.9115964453572456,1964.3674096368914,451.8603804664896,1964.8674096368914,1596.6396195335105,95094.56898731508,353.3858543590289,269.0955730522875,2603.75146484375,302.69541431048896,85.81625567594692,5.875648949543947,7.368808915971167,7.476587243427978,7.261030588514357,28.242798957541815,0.948362921835105,797.8741147812367,1948.5251071796347,798.3741147812367,99.97489282036531,47266.38277703671,277.07952318864176,170.58778733662226,1328.33349609375,150.4535692207804,84.90087854610785,5.754352046812924,7.59035674153764,8.017468709724875,7.163244773350406,341.3237854476086,0.8675548387668983,109.62024378039337,1268.3339197309933,110.12024378039337,780.1660802690067,45613.06476321533,273.99405498311364,166.4746513059434,1096.9398193359375,145.19089453272943,84.71110893637795,6.222833480725709,7.939361425734113,8.301609413439394,7.577113438028831,344.5310714534263,0.8989112861490531,1193.7053321879885,380.1838393042737,1194.2053321879885,1668.3161606957262,39272.943513935126,262.22829084768887,149.7662337918611,1014.1433715820312,125.0096618002313,85.06632021222084,6.163898180661459,7.638157424799321,7.9370921702918205,7.33922267930682,17.412891399624982,0.9089221790968779,314.1592653589793,3075,314.1592653589793,2873,314.1592653589793,3005,314.1592653589793,3094,314.1592653589793,3068,314.1592653589793,3027,314.1592653589793,2987,314.1592653589793,2967,314.1592653589793,3067
